AAPL
65.44005586276009
65.10076145768438
65.15164935528578
64.90200037225051
65.79390738941201
67.13665760422714
67.75956718700958
67.81530000803977
67.74258414485224
68.4042740741579
67.99223319246208
69.00051110068192
69.03199015678982
70.55892938705581
70.15659330471975
70.27053042063586
71.79986584309097
72.02044674653634
71.20607711333845
72.67240156846412
72.02286498225183
74.46595006478736
75.28032670743771
75.5323939772133
76.75879683643004
75.58326712486469
76.00501238616502
76.65454124150132
76.87753299634672
77.21442432913649
77.05448142476102
77.6192094103073
75.14945240379787
75.76506778148637
78.63713824302992
77.68949101302144
77.78399671516546
73.75336479143553
76.42187506467558
78.41174339074298
78.18149548402742
78.31843889494655
76.328729971042
78.6172776735546
78.09979998299478
78.76061799356015
78.89424275063291
76.61541398291747
77.74266859542944
78.38161204782077
77.40742498128057
72.21807572698077
73.11457407172517
69.61127139696013
68.29206427905802
62.5002450361747
68.57877000057125
73.77535933674136
72.01888229129169
71.79534952023471
68.51072660724627
64.07696949985089
67.33000755448958
67.39075287348057
62.17955623859568
64.35393335429514
58.78075717234033
60.13152785246368
58.251119797280516
60.10236956557699
60.05135066055668
55.41109646620473
57.42268954379505
60.91866546861268
59.891008534290606
61.40456975823744
60.91623789559668
62.09695247318078
59.886154074244196
58.38960956978753
58.98726128031694
60.95511716593118
65.78973618510182
63.83158077024564
65.2795602045284
65.1847957247921
68.02483698264969
68.60790967618321
69.81775677110633
69.1642493049272
67.52680120844859
67.1210894551599
66.47240662852322
67.02147169938918
67.34460380679306
68.46214085181369
69.25898784356464
69.17397162378809
70.44456848623724
69.54325391781421
70.2526411112846
71.68359006518509
72.99550014695852
73.66604447823067
74.45498205466502
75.05424011538071
77.42449545855905
76.04084950003579
74.17970399208137
73.16631038114848
76.2892969667924
76.74241206985262
77.1443628832028
77.62668985437112
76.92266727646846
78.80574074281053
77.01281453766303
77.16627385552594
77.77042158223573
77.40501742967564
78.1358219826799
79.08830763863511
79.02254872485325
78.76919528745188
80.45005239746396
80.91045467924664
84.74965447468956
85.09313198270294
83.97498797774145
81.18087015739522
85.61688084344807
86.51576437535508
85.6047156809937
86.39154853955934
85.58764785972699
88.67167780071613
88.91527007031266
87.86777486464669
88.77154541114977
86.05293705962484
87.71672284522937
88.94451299507311
89.6095532582672
90.133299611757
91.4511912983208
91.77031371850838
93.79952758979641
92.89576607562489
94.77635480291929
92.41341151615387
96.45724252536823
94.0918567876338
94.50597842556229
93.9505614633719
96.6350885683397
94.21851429558046
94.51571764664843
88.65949991326812
91.31233945550993
91.95299302991992
91.35131946620248
91.77761548867781
100.2525895272056
105.43158949553171
106.34021616256841
106.57895830344707
107.5801716353025
110.5074267277089
109.91683374879184
109.30186450006919
107.8644362745087
111.70323590210684
112.09368940343238
113.29682569052488
111.62758802659577
113.21873534210548
112.99177868647469
116.42057376195339
125.63074297294527
121.72606056016687
123.17324627161129
124.11281986347238
123.00972286968064
124.53987161471422
129.59645917907037
134.31131263512387
123.88586735480492
117.20883002621501
111.23466214416847
114.46580041608054
117.4919257894212
111.839881866779
111.98631998364145
115.51029888610626
112.4841897033411
107.10545699574902
107.76926356908416
102.04889902285993
109.99493172137502
108.9602055509454
102.66389575309547
105.8462127607794
112.26941546611341
111.82038307255604
111.07848448876676
114.83673221514206
110.1999360920969
111.19561354788381
112.94295287052965
111.88870795937754
113.4798594139574
112.53297757392214
117.19906837860654
122.28492529686822
118.11667968555237
115.89100965397931
118.38999361678148
117.10146475385224
113.43105753145504
113.88984438108717
114.65127071459953
113.61654305571592
111.29324542938403
112.7379526074555
112.30844956291352
109.69232790650396
108.41352582835944
106.50999489603151
107.04689181264476
111.42014987351149
115.13935999567666
115.69981355181606
117.83152119908476
112.99115052154737
114.5948179100593
116.9710077146568
116.79500987439638
116.2865111780058
116.90256939134977
115.98337162832838
114.98596745236839
116.01269989681924
114.58505550648638
111.38746829481333
112.99114404913823
113.9885409729501
114.37970265524602
118.33023398098608
119.3178692147776
120.7846260258979
119.8850104827848
119.60145354527566
121.6158295436451
121.7722611918479
117.83151344866529
119.71878019553394
119.88500106524391
121.58648808049752
124.58850113943829
126.04549017527584
126.10417951258235
122.25142905164114
128.69546295733318
129.23331370225134
128.41194650241343
131.0227890260271
134.99285624320092
132.57758472850526
131.1108048151708
130.56319677250616
126.03571704206242
124.89163270114192
125.51746094781775
129.4973377139866
126.32905906810089
125.6543486896219
125.90861140857999
127.90343555467703
125.92816740358766
124.95030318234187
125.81084929446354
130.8370124442474
133.26207173690767
139.90170732873602
140.419974133378
140.2537497289202
136.43034911842764
132.822059963538
130.7880708438256
132.72428998704126
132.75359589858172
133.28163010930348
134.50909763745554
133.21639814836522
133.79419141675652
133.65705051910336
133.08906945057942
131.57114601186336
132.68756527135056
128.53526656232907
126.52766162623269
127.54614927532383
125.36224933905483
121.20017424260931
122.35575509992175
122.10114407243823
120.05438475371218
121.19038166136916
125.75401025440044
122.2284512477988
119.23175102515427
118.47768289716012
118.42870647525052
116.56801431888738
119.17298946729461
120.00539833168531
117.90969049137331
118.89877741976048
123.10004095769754
121.48417554210349
120.33838679332246
117.42002094580913
117.8411317430598
120.7790622644444
120.27963122595564
117.0674485815543
117.86069887793691
119.13382047799135
117.62567657511849
119.1338388205137
121.10224675861323
121.307902963467
123.8834975246027
123.22736282501452
126.28282628534366
127.11526001089155
129.7789904931529
129.7006603747193
132.14894739524175
131.05210497373625
131.5221744771299
130.74848740534802
132.22726307120809
129.6223037902088
130.2882221426105
129.42642164716978
132.04121232414715
132.21747705876876
131.5319743761628
133.64730809569
129.05427915465984
129.30891060237565
128.47650184085842
126.52764007531
125.24476214716579
128.3611943026217
126.94857640908702
121.15098741607423
121.05288982587079
122.2104513572427
123.84868340711706
124.40785087407944
124.15278563025983
120.81746165373089
122.84809476803379
125.38880628218745
123.61323860004875
125.38882767233349
124.54517184587554
124.03507289257355
123.18161536711065
122.7009396887318
121.91614963197536
122.30853216709995
121.71013896844204
123.77020179104235
124.19203202817509
124.79041711685983
124.6040371146966
124.12335424741363
125.38879791541594
127.46851414985214
127.89033152363446
127.33113982855089
128.22383679349073
127.821640717313
